6l4h64d		 reach max step		 eval_len0-50_acc: 0.987		eval_len51-100_acc: 0.532		eval_len101-150_acc: 0.283		eval_len151-200_acc: 0.184		eval_len201-250_acc: 0.147		eval_len251-300_acc: 0.119		eval_len301-350_acc: 0.099		eval_len351-400_acc: 0.088		eval_len401-450_acc: 0.083		eval_len451-500_acc: 0.085 		lr: 0.001
6l4h64d		 >> early stop 456.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.659		eval_len101-150_acc: 0.181		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l4h256d		 reach max step		 eval_len0-50_acc: 0.9255		eval_len51-100_acc: 0.472		eval_len101-150_acc: 0.298		eval_len151-200_acc: 0.196		eval_len201-250_acc: 0.156		eval_len251-300_acc: 0.123		eval_len301-350_acc: 0.081		eval_len351-400_acc: 0.04		eval_len401-450_acc: 0.037		eval_len451-500_acc: 0.016 		lr: 0.0001
6l4h256d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.504		eval_len101-150_acc: 0.31		eval_len151-200_acc: 0.208		eval_len201-250_acc: 0.143		eval_len251-300_acc: 0.091		eval_len301-350_acc: 0.044		eval_len351-400_acc: 0.04		eval_len401-450_acc: 0.026		eval_len451-500_acc: 0.007 		lr: 0.0001
6l4h256d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.553		eval_len101-150_acc: 0.348		eval_len151-200_acc: 0.236		eval_len201-250_acc: 0.141		eval_len251-300_acc: 0.103		eval_len301-350_acc: 0.043		eval_len351-400_acc: 0.032		eval_len401-450_acc: 0.011		eval_len451-500_acc: 0.003 		lr: 0.0001
6l8h64d		 reach max step		 eval_len0-50_acc: 0.9025		eval_len51-100_acc: 0.449		eval_len101-150_acc: 0.283		eval_len151-200_acc: 0.184		eval_len201-250_acc: 0.147		eval_len251-300_acc: 0.119		eval_len301-350_acc: 0.099		eval_len351-400_acc: 0.088		eval_len401-450_acc: 0.083		eval_len451-500_acc: 0.085 		lr: 0.001
6l8h64d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.553		eval_len101-150_acc: 0.348		eval_len151-200_acc: 0.236		eval_len201-250_acc: 0.172		eval_len251-300_acc: 0.15		eval_len301-350_acc: 0.123		eval_len351-400_acc: 0.106		eval_len401-450_acc: 0.106		eval_len451-500_acc: 0.101 		lr: 0.001
6l8h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.607		eval_len101-150_acc: 0.377		eval_len151-200_acc: 0.254		eval_len201-250_acc: 0.186		eval_len251-300_acc: 0.167		eval_len301-350_acc: 0.137		eval_len351-400_acc: 0.119		eval_len401-450_acc: 0.116		eval_len451-500_acc: 0.107 		lr: 0.001
6l8h64d		 reach max step		 eval_len0-50_acc: 0.9025		eval_len51-100_acc: 0.195		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.318		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.265		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h64d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.2		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h64d		 >> early stop 456.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.306		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h256d		 reach max step		 eval_len0-50_acc: 0.9255		eval_len51-100_acc: 0.469		eval_len101-150_acc: 0.106		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h256d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.46		eval_len101-150_acc: 0.021		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h256d		 reach max step		 eval_len0-50_acc: 0.987		eval_len51-100_acc: 0.463		eval_len101-150_acc: 0.019		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h256d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.289		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
6l8h256d		 >> early stop 432.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.374		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h64d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.475		eval_len101-150_acc: 0.023		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h64d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.537		eval_len101-150_acc: 0.176		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.568		eval_len101-150_acc: 0.065		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.552		eval_len101-150_acc: 0.093		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h64d		 >> early stop 456.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.642		eval_len101-150_acc: 0.305		eval_len151-200_acc: 0.046		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h256d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.531		eval_len101-150_acc: 0.329		eval_len151-200_acc: 0.199		eval_len201-250_acc: 0.069		eval_len251-300_acc: 0.007		eval_len301-350_acc: 0.003		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l4h256d		 reach max step		 eval_len0-50_acc: 0.987		eval_len51-100_acc: 0.585		eval_len101-150_acc: 0.358		eval_len151-200_acc: 0.246		eval_len201-250_acc: 0.183		eval_len251-300_acc: 0.161		eval_len301-350_acc: 0.128		eval_len351-400_acc: 0.114		eval_len401-450_acc: 0.11		eval_len451-500_acc: 0.038 		lr: 0.0001
8l4h256d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.146		eval_len351-400_acc: 0.124		eval_len401-450_acc: 0.124		eval_len451-500_acc: 0.113 		lr: 0.0001
8l4h256d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.146		eval_len351-400_acc: 0.124		eval_len401-450_acc: 0.124		eval_len451-500_acc: 0.113 		lr: 0.0001
8l4h256d		 >> early stop 432.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.659		eval_len101-150_acc: 0.412		eval_len151-200_acc: 0.276		eval_len201-250_acc: 0.201		eval_len251-300_acc: 0.183		eval_len301-350_acc: 0.154		eval_len351-400_acc: 0.13		eval_len401-450_acc: 0.129		eval_len451-500_acc: 0.119 		lr: 0.0001
8l8h64d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.504		eval_len101-150_acc: 0.31		eval_len151-200_acc: 0.208		eval_len201-250_acc: 0.161		eval_len251-300_acc: 0.132		eval_len301-350_acc: 0.112		eval_len351-400_acc: 0.098		eval_len401-450_acc: 0.093		eval_len451-500_acc: 0.097 		lr: 0.001
8l8h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.146		eval_len351-400_acc: 0.124		eval_len401-450_acc: 0.124		eval_len451-500_acc: 0.113 		lr: 0.001
8l8h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.146		eval_len351-400_acc: 0.124		eval_len401-450_acc: 0.124		eval_len451-500_acc: 0.113 		lr: 0.001
8l8h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.146		eval_len351-400_acc: 0.124		eval_len401-450_acc: 0.124		eval_len451-500_acc: 0.113 		lr: 0.001
8l8h64d		 reach max step		 eval_len0-50_acc: 0.9025		eval_len51-100_acc: 0.168		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h64d		 reach max step		 eval_len0-50_acc: 0.9255		eval_len51-100_acc: 0.171		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.344		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.313		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h64d		 >> early stop 408.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.38		eval_len101-150_acc: 0.005		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h256d		 reach max step		 eval_len0-50_acc: 0.9255		eval_len51-100_acc: 0.472		eval_len101-150_acc: 0.298		eval_len151-200_acc: 0.196		eval_len201-250_acc: 0.123		eval_len251-300_acc: 0.028		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
8l8h256d		 >> early stop 432.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.659		eval_len101-150_acc: 0.412		eval_len151-200_acc: 0.257		eval_len201-250_acc: 0.05		eval_len251-300_acc: 0.022		eval_len301-350_acc: 0.002		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.504		eval_len101-150_acc: 0.31		eval_len151-200_acc: 0.208		eval_len201-250_acc: 0.161		eval_len251-300_acc: 0.132		eval_len301-350_acc: 0.112		eval_len351-400_acc: 0.098		eval_len401-450_acc: 0.093		eval_len451-500_acc: 0.097 		lr: 0.001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.9255		eval_len51-100_acc: 0.472		eval_len101-150_acc: 0.298		eval_len151-200_acc: 0.196		eval_len201-250_acc: 0.156		eval_len251-300_acc: 0.125		eval_len301-350_acc: 0.108		eval_len351-400_acc: 0.091		eval_len401-450_acc: 0.088		eval_len451-500_acc: 0.093 		lr: 0.001
12l4h64d		 >> early stop 432.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.682		eval_len101-150_acc: 0.42		eval_len151-200_acc: 0.292		eval_len201-250_acc: 0.211		eval_len251-300_acc: 0.193		eval_len301-350_acc: 0.157		eval_len351-400_acc: 0.138		eval_len401-450_acc: 0.135		eval_len451-500_acc: 0.12 		lr: 0.001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.414		eval_len101-150_acc: 0.112		eval_len151-200_acc: 0.037		eval_len201-250_acc: 0.005		eval_len251-300_acc: 0.003		eval_len301-350_acc: 0.005		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.494		eval_len101-150_acc: 0.153		eval_len151-200_acc: 0.043		eval_len201-250_acc: 0.023		eval_len251-300_acc: 0.008		eval_len301-350_acc: 0.005		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.003 		lr: 0.0001
12l4h64d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.629		eval_len101-150_acc: 0.304		eval_len151-200_acc: 0.02		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.987		eval_len51-100_acc: 0.567		eval_len101-150_acc: 0.193		eval_len151-200_acc: 0.052		eval_len201-250_acc: 0.025		eval_len251-300_acc: 0.014		eval_len301-350_acc: 0.005		eval_len351-400_acc: 0.003		eval_len401-450_acc: 0.006		eval_len451-500_acc: 0.003 		lr: 0.0001
12l4h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.607		eval_len101-150_acc: 0.294		eval_len151-200_acc: 0.157		eval_len201-250_acc: 0.105		eval_len251-300_acc: 0.075		eval_len301-350_acc: 0.035		eval_len351-400_acc: 0.025		eval_len401-450_acc: 0.009		eval_len451-500_acc: 0.005 		lr: 0.0001
12l4h64d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.504		eval_len101-150_acc: 0.296		eval_len151-200_acc: 0.128		eval_len201-250_acc: 0.094		eval_len251-300_acc: 0.065		eval_len301-350_acc: 0.044		eval_len351-400_acc: 0.037		eval_len401-450_acc: 0.014		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h64d		 >> early stop 360.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.659		eval_len101-150_acc: 0.287		eval_len151-200_acc: 0.065		eval_len201-250_acc: 0.035		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h256d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.477		eval_len101-150_acc: 0.243		eval_len151-200_acc: 0.023		eval_len201-250_acc: 0.005		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h256d		 reach max step		 eval_len0-50_acc: 0.987		eval_len51-100_acc: 0.585		eval_len101-150_acc: 0.352		eval_len151-200_acc: 0.151		eval_len201-250_acc: 0.019		eval_len251-300_acc: 0.002		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l4h256d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.607		eval_len101-150_acc: 0.362		eval_len151-200_acc: 0.14		eval_len201-250_acc: 0.009		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l8h64d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.268		eval_len101-150_acc: 0.089		eval_len151-200_acc: 0.003		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l8h64d		 >> reach max step		 eval_len0-50_acc: 0.996		eval_len51-100_acc: 0.419		eval_len101-150_acc: 0.024		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l8h64d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.156		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l8h64d		 >> early stop 336.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.336		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
12l8h256d		 reach max step		 eval_len0-50_acc: 0.9465		eval_len51-100_acc: 0.504		eval_len101-150_acc: 0.31		eval_len151-200_acc: 0.208		eval_len201-250_acc: 0.161		eval_len251-300_acc: 0.132		eval_len301-350_acc: 0.112		eval_len351-400_acc: 0.098		eval_len401-450_acc: 0.088		eval_len451-500_acc: 0.094 		lr: 0.0001
12l8h256d		 reach max step		 eval_len0-50_acc: 0.9625		eval_len51-100_acc: 0.531		eval_len101-150_acc: 0.329		eval_len151-200_acc: 0.222		eval_len201-250_acc: 0.167		eval_len251-300_acc: 0.14		eval_len301-350_acc: 0.117		eval_len351-400_acc: 0.102		eval_len401-450_acc: 0.099		eval_len451-500_acc: 0.099 		lr: 0.0001
12l8h256d		 reach max step		 eval_len0-50_acc: 0.9745		eval_len51-100_acc: 0.553		eval_len101-150_acc: 0.348		eval_len151-200_acc: 0.236		eval_len201-250_acc: 0.172		eval_len251-300_acc: 0.15		eval_len301-350_acc: 0.123		eval_len351-400_acc: 0.106		eval_len401-450_acc: 0.106		eval_len451-500_acc: 0.101 		lr: 0.0001
12l8h256d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.141		eval_len351-400_acc: 0.122		eval_len401-450_acc: 0.115		eval_len451-500_acc: 0.107 		lr: 0.0001
12l8h256d		 >> reach max step		 eval_len0-50_acc: 0.999		eval_len51-100_acc: 0.632		eval_len101-150_acc: 0.395		eval_len151-200_acc: 0.262		eval_len201-250_acc: 0.191		eval_len251-300_acc: 0.176		eval_len301-350_acc: 0.143		eval_len351-400_acc: 0.119		eval_len401-450_acc: 0.101		eval_len451-500_acc: 0.081 		lr: 0.0001
12l8h256d		 >> early stop 432.0		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.659		eval_len101-150_acc: 0.412		eval_len151-200_acc: 0.276		eval_len201-250_acc: 0.201		eval_len251-300_acc: 0.183		eval_len301-350_acc: 0.154		eval_len351-400_acc: 0.128		eval_len401-450_acc: 0.122		eval_len451-500_acc: 0.113 		lr: 0.0001
